id,customer_age,occupation_type,relationship_status,education_background,has_credit_issue,mortgage_status,personal_loan_status,last_contact_month,day_of_week,contact_time_minutes,contact_attempt_count,days_since_prior_contact,prior_contact_count,prior_outcome_status,economic_activity_change,consumer_price_index,consumer_confidence_index,reference_interest_rate,employment_level_index,accepted_offer,is_repeat_customer,recent_contact_flag
11102,64,retired,married,basic.4y,no,yes,no,aug,wed,145,1,3,2,success,-2.9,92.201,-31.4,0.854,5076.2,1,1,1
39826,50,services,married,high.school,unknown,yes,no,jun,tue,235,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0,0
30310,43,unemployed,married,basic.9y,no,yes,no,may,thu,305,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0
17629,33,admin.,married,university.degree,no,no,no,jul,mon,145,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0,0
30894,34,admin.,married,basic.9y,no,yes,no,jun,mon,252,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0
22096,36,admin.,single,high.school,no,yes,no,oct,mon,113,1,6,1,success,-3.4,92.431,-26.9,0.739,5017.5,0,1,1
27742,23,blue-collar,single,basic.9y,no,yes,no,jul,tue,255,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0
24024,59,housemaid,married,basic.4y,unknown,unknown,unknown,jul,tue,202,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
1249,34,admin.,single,university.degree,no,yes,yes,may,thu,384,7,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0,0
36539,66,admin.,married,university.degree,no,no,no,sep,tue,39,1,999,0,nonexistent,-3.4,92.379,-29.8,0.77,5017.5,0,0,0
4276,30,self-employed,single,university.degree,no,no,no,jul,wed,1147,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0,0
11322,36,admin.,married,basic.9y,no,yes,yes,may,fri,85,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0,0
13071,44,technician,married,professional.course,no,yes,no,aug,mon,63,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,0
1389,34,technician,married,unknown,no,no,no,nov,tue,206,1,6,2,success,-1.1,94.767,-50.8,1.046,4963.6,1,1,1
18602,53,retired,divorced,university.degree,no,yes,no,may,wed,172,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0,1,0
36012,31,admin.,single,high.school,no,yes,yes,aug,thu,101,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
40207,55,blue-collar,divorced,basic.4y,unknown,no,no,jun,thu,270,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,0,0
13345,41,blue-collar,married,basic.9y,no,yes,no,may,thu,314,7,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0
10057,33,blue-collar,married,unknown,no,no,no,jul,mon,91,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0,0
27746,31,entrepreneur,single,high.school,no,no,no,nov,thu,290,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0,0
27315,56,blue-collar,married,basic.4y,unknown,no,no,jul,wed,39,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
29362,31,technician,married,high.school,no,no,no,aug,fri,171,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
25975,46,admin.,married,high.school,unknown,yes,no,may,wed,293,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0,1,0
20015,49,services,married,high.school,unknown,no,no,may,tue,296,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
634,31,services,divorced,high.school,unknown,yes,no,may,thu,236,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,0,0
21351,31,admin.,single,university.degree,no,yes,no,aug,tue,191,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0
18563,51,self-employed,married,university.degree,unknown,no,no,jun,tue,143,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0,0
11260,28,blue-collar,single,basic.9y,no,yes,no,may,wed,242,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0
40801,44,entrepreneur,married,university.degree,no,yes,yes,may,thu,91,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0,0
11058,35,housemaid,married,high.school,no,no,no,may,wed,122,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0
10426,36,blue-collar,married,basic.9y,no,yes,no,may,wed,181,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0,0
38428,45,admin.,single,high.school,unknown,unknown,unknown,may,tue,7,12,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,0
37677,47,blue-collar,married,basic.9y,no,yes,no,nov,wed,88,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,1,0
21310,28,management,married,university.degree,no,no,no,nov,wed,69,3,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,1,0,0
29882,35,admin.,married,high.school,no,yes,yes,jun,fri,14,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,0
13751,27,self-employed,single,professional.course,no,no,no,jun,tue,162,2,999,2,failure,-2.9,92.963,-40.8,1.262,5076.2,0,1,0
40231,33,technician,married,professional.course,no,no,no,may,fri,290,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0,0
22718,42,services,married,high.school,no,yes,yes,jun,fri,26,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0,0
20933,58,admin.,married,university.degree,no,no,no,aug,tue,373,4,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0,0
5497,53,management,divorced,professional.course,no,yes,no,may,mon,82,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,0,0
7044,41,blue-collar,married,basic.4y,no,yes,no,jul,tue,281,3,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0,0,0
39992,36,blue-collar,married,high.school,no,yes,no,nov,wed,40,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0,0
34350,26,blue-collar,single,basic.9y,no,yes,no,may,wed,200,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0,1,0
29317,43,management,married,university.degree,no,no,no,nov,mon,55,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0,0
32169,31,blue-collar,single,basic.9y,no,no,no,nov,tue,58,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0,0
18738,32,blue-collar,married,basic.9y,no,no,no,may,fri,244,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0
32836,34,technician,married,high.school,no,yes,no,aug,wed,99,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
28393,32,blue-collar,single,high.school,no,yes,no,apr,fri,1080,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0,0
31335,34,technician,single,professional.course,unknown,yes,no,jul,wed,409,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0
5097,34,admin.,single,university.degree,no,no,no,aug,wed,195,1,999,0,nonexistent,-2.9,92.201,-31.4,0.854,5076.2,1,0,0
21711,33,management,single,university.degree,no,yes,yes,may,fri,274,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0
37032,53,admin.,single,high.school,no,yes,no,may,tue,470,2,999,2,failure,-1.8,92.893,-46.2,1.344,5099.1,0,1,0
17818,45,technician,single,professional.course,no,yes,no,may,tue,37,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
9877,39,blue-collar,married,basic.6y,no,yes,yes,nov,wed,214,2,6,1,success,-0.1,93.2,-42.0,4.12,5195.8,0,1,1
12380,63,unknown,married,professional.course,no,no,no,oct,thu,235,1,6,1,success,-1.1,94.601,-49.5,1.025,4963.6,0,1,1
16648,36,technician,married,university.degree,no,yes,no,aug,tue,139,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0
14588,51,admin.,divorced,high.school,no,yes,yes,may,wed,316,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0,1,0
30531,34,admin.,married,university.degree,no,yes,yes,jun,tue,72,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0
31162,36,management,married,university.degree,no,yes,no,mar,thu,141,1,999,1,failure,-1.8,92.843,-50.0,1.538,5099.1,0,1,0
24708,57,management,married,university.degree,no,no,no,jul,tue,443,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0
37652,35,technician,single,professional.course,no,yes,no,jul,tue,577,6,6,1,success,-1.7,94.215,-40.3,0.835,4991.6,1,1,1
13311,49,housemaid,married,basic.4y,unknown,no,no,may,thu,41,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0
29875,26,admin.,married,high.school,no,no,yes,nov,wed,112,1,999,1,failure,-3.4,92.649,-30.1,0.719,5017.5,0,1,0
7876,34,admin.,single,university.degree,no,no,no,oct,mon,131,1,999,1,failure,-3.4,92.431,-26.9,0.739,5017.5,0,1,0
4541,35,admin.,married,university.degree,no,yes,no,nov,wed,820,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0,0
39090,35,admin.,married,high.school,unknown,yes,no,jul,fri,393,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0
38600,25,unemployed,single,high.school,unknown,no,no,may,wed,694,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0,0
35140,34,management,married,university.degree,no,no,no,oct,wed,290,2,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,1,0,0
22731,26,student,single,university.degree,no,yes,no,jun,thu,112,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0,0
37853,47,technician,married,professional.course,no,no,no,nov,tue,233,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,1,0
13665,36,admin.,single,university.degree,no,yes,no,jul,thu,536,7,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,0
19762,32,services,divorced,high.school,no,no,no,nov,wed,744,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0,0
22115,39,blue-collar,single,basic.9y,no,no,no,may,mon,583,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0,0
29756,30,management,single,university.degree,no,yes,yes,may,tue,228,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0,1,0
23416,30,self-employed,married,university.degree,no,no,no,may,mon,107,4,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0,0,0
27353,26,student,single,basic.9y,no,unknown,unknown,oct,tue,92,1,999,1,failure,-3.4,92.431,-26.9,0.742,5017.5,0,1,0
27258,36,blue-collar,married,basic.9y,no,no,no,may,wed,389,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
25004,52,blue-collar,divorced,unknown,no,no,no,jul,tue,111,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0
17821,59,retired,married,basic.4y,unknown,yes,yes,may,wed,571,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
27615,38,self-employed,married,basic.9y,unknown,no,no,jun,mon,156,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0
22462,41,admin.,married,high.school,no,yes,yes,may,thu,223,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0
7960,58,admin.,married,university.degree,no,yes,no,may,mon,1359,3,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,1,1,0
33922,39,admin.,divorced,university.degree,no,no,no,aug,wed,99,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,0
14440,50,technician,married,basic.9y,no,yes,no,nov,mon,55,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0,0
39963,26,services,single,university.degree,no,yes,no,jul,wed,70,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
14986,43,services,divorced,basic.6y,no,yes,no,aug,wed,40,3,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,0,0,0
21076,59,retired,single,high.school,no,no,no,jun,tue,193,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0
28020,31,technician,married,professional.course,no,yes,no,jul,wed,87,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0,0
36728,28,blue-collar,single,high.school,no,yes,no,apr,thu,329,2,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,1,0,0
7441,52,technician,divorced,university.degree,no,no,no,jun,mon,184,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0,0
6255,57,admin.,divorced,university.degree,unknown,no,no,nov,thu,399,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0,0
12696,32,technician,married,university.degree,no,yes,no,aug,mon,151,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,0,0
24373,42,blue-collar,married,basic.9y,unknown,yes,no,jun,mon,175,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0
40073,55,blue-collar,married,basic.4y,no,yes,no,jul,tue,86,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0,0,0
8594,33,unemployed,married,university.degree,no,yes,no,aug,fri,53,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0
15355,42,blue-collar,divorced,basic.9y,no,yes,no,may,mon,189,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
39380,43,entrepreneur,married,high.school,no,no,yes,may,mon,127,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
36325,30,blue-collar,single,basic.9y,no,yes,no,may,fri,74,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0,0
65,42,management,married,university.degree,no,no,no,nov,thu,110,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0,0
34896,54,management,married,university.degree,no,no,no,apr,thu,339,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0,0,0
39722,26,admin.,single,university.degree,no,yes,no,jul,wed,413,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0
37018,42,blue-collar,married,unknown,no,yes,no,may,mon,175,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
8656,23,services,single,high.school,no,unknown,unknown,jul,wed,1300,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0
6185,39,management,married,university.degree,no,yes,no,nov,fri,10,7,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0,0
32158,31,services,married,high.school,no,no,no,jul,mon,624,5,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0,0
29621,73,retired,divorced,basic.4y,unknown,yes,no,aug,mon,195,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,0,0,0
36181,29,admin.,single,high.school,no,yes,no,may,tue,1052,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
38143,41,blue-collar,married,basic.9y,no,yes,no,apr,mon,148,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,0
19249,47,services,divorced,professional.course,no,yes,no,jul,tue,165,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0
13556,39,housemaid,divorced,high.school,no,no,no,nov,wed,214,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0,0
13145,24,services,married,high.school,no,yes,no,may,mon,278,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0,0
35797,28,entrepreneur,married,basic.4y,unknown,yes,no,may,wed,565,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0
33590,31,management,single,university.degree,no,yes,no,jun,tue,214,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0,0
5113,29,technician,married,university.degree,no,no,no,apr,mon,135,3,999,1,failure,-1.8,93.749,-34.6,0.645,5008.7,0,1,0
38139,57,admin.,single,high.school,no,yes,no,aug,thu,479,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,1,0,0
13426,48,blue-collar,married,professional.course,no,no,no,jul,thu,268,1,999,0,nonexistent,-1.7,94.215,-40.3,0.899,4991.6,1,0,0
22409,46,technician,divorced,professional.course,no,no,no,jul,thu,60,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,0
37070,32,services,married,basic.9y,no,no,no,jul,tue,491,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
26267,49,housemaid,married,basic.4y,unknown,no,yes,may,wed,801,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0,0
31592,80,retired,married,professional.course,no,yes,no,oct,thu,411,1,999,1,failure,-1.1,94.601,-49.5,1.025,4963.6,1,1,0
23274,32,admin.,single,university.degree,no,yes,no,aug,thu,159,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
28231,51,housemaid,married,high.school,unknown,yes,yes,jul,fri,454,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0,0
7512,30,blue-collar,married,basic.9y,no,yes,no,may,wed,360,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0
17805,37,admin.,single,university.degree,no,yes,no,apr,thu,261,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0,0
34169,36,blue-collar,married,basic.9y,no,yes,no,may,mon,121,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
35197,27,unemployed,single,university.degree,no,yes,no,jul,tue,65,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0
13273,45,blue-collar,married,basic.9y,unknown,no,no,jun,fri,924,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0,0
20202,36,management,married,university.degree,no,no,yes,apr,wed,241,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,0,0,0
25395,23,entrepreneur,married,professional.course,no,yes,no,jul,tue,283,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
8000,18,student,single,basic.4y,no,no,no,apr,thu,108,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,0,0
39291,48,technician,married,university.degree,no,no,no,aug,thu,52,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0,0
39095,50,services,married,high.school,no,yes,no,aug,wed,737,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0,0
16059,54,self-employed,married,university.degree,unknown,no,no,nov,fri,9,3,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0,1,0
18044,52,blue-collar,single,basic.4y,no,unknown,unknown,may,wed,489,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
73,28,services,single,high.school,no,yes,no,may,mon,91,6,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,0,0
1843,47,technician,divorced,university.degree,unknown,yes,no,may,thu,101,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,0,0
770,31,technician,divorced,university.degree,no,yes,no,aug,thu,132,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0
11228,32,technician,single,professional.course,no,yes,no,aug,mon,87,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0
14679,39,blue-collar,divorced,basic.6y,unknown,no,no,may,wed,101,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,0,0
37801,31,technician,single,university.degree,no,yes,no,may,wed,252,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
29081,37,technician,single,university.degree,no,no,no,aug,thu,146,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0,0
17669,32,technician,married,university.degree,no,yes,no,may,wed,641,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,0,0
9436,29,admin.,single,high.school,no,yes,no,jul,wed,1272,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
36004,45,admin.,married,unknown,no,yes,no,jun,mon,1068,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0,0
16243,52,admin.,single,high.school,no,no,no,may,mon,127,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0,0,0
28879,58,blue-collar,married,basic.9y,unknown,yes,no,nov,thu,308,1,6,1,success,-0.1,93.2,-42.0,4.076,5195.8,0,1,1
32148,33,admin.,married,university.degree,no,no,no,may,thu,463,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0
18325,51,blue-collar,divorced,basic.9y,no,no,no,jul,mon,293,7,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0,0
39985,37,admin.,divorced,high.school,unknown,yes,yes,may,wed,354,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0
25667,43,admin.,married,university.degree,no,yes,no,nov,mon,139,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,1,0
17743,40,admin.,married,university.degree,no,no,yes,aug,fri,200,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0,0
24649,51,housemaid,married,basic.9y,no,no,no,jul,tue,209,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0
19781,46,entrepreneur,married,high.school,no,no,no,jun,tue,69,2,999,1,failure,-2.9,92.963,-40.8,1.262,5076.2,0,1,0
13406,53,blue-collar,married,basic.4y,unknown,no,no,jul,thu,79,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,0
31669,54,blue-collar,married,basic.6y,unknown,yes,no,jul,tue,34,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0,0,0
28768,41,admin.,married,university.degree,no,yes,no,apr,fri,342,1,999,0,nonexistent,-1.8,93.749,-34.6,0.645,5008.7,1,0,0
5938,40,admin.,married,university.degree,no,yes,no,aug,thu,374,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
28207,53,entrepreneur,married,university.degree,unknown,no,yes,aug,thu,314,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
28451,57,management,married,university.degree,no,no,no,mar,mon,341,2,999,0,nonexistent,-1.8,93.369,-34.8,0.635,5008.7,1,0,0
9679,23,student,single,high.school,no,yes,no,aug,thu,784,3,15,3,failure,-2.9,92.201,-31.4,0.873,5076.2,1,1,1
21448,33,admin.,divorced,high.school,no,yes,no,jul,mon,482,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0,0
28963,50,management,married,university.degree,no,no,no,nov,thu,146,1,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,0,1,0
5745,53,blue-collar,married,basic.6y,no,yes,no,jul,wed,362,19,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0
32336,30,self-employed,married,university.degree,no,yes,no,sep,mon,103,2,999,0,nonexistent,-3.4,92.379,-29.8,0.771,5017.5,0,0,0
4027,29,admin.,single,high.school,no,no,no,may,thu,14,7,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0,0
27152,39,technician,single,high.school,no,no,no,may,fri,12,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0,0
39939,33,management,single,university.degree,no,no,no,may,fri,261,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0
16056,29,technician,single,professional.course,no,no,no,aug,fri,198,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
17500,36,admin.,single,university.degree,no,no,no,may,tue,89,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,0
14377,31,blue-collar,married,basic.9y,no,yes,no,may,fri,22,7,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0,1,0
8974,26,management,single,university.degree,no,yes,no,mar,thu,119,1,999,0,nonexistent,-1.8,92.843,-50.0,1.65,5099.1,1,0,0
5897,49,technician,married,basic.9y,unknown,yes,no,jul,wed,117,17,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0
21326,33,admin.,single,high.school,no,yes,no,may,fri,66,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,0
3963,40,housemaid,married,basic.9y,no,yes,yes,apr,wed,169,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,0,1,0
3937,35,technician,single,basic.9y,no,yes,no,nov,wed,112,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0,0
38458,34,admin.,unknown,university.degree,no,no,no,may,mon,257,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0,0
20437,46,admin.,single,high.school,no,no,no,may,mon,218,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
36274,48,admin.,married,professional.course,no,yes,no,apr,mon,333,1,7,1,success,-1.8,93.749,-34.6,0.642,5008.7,1,1,1
17494,41,entrepreneur,married,basic.4y,no,no,no,jul,fri,101,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0,0,0
4414,31,blue-collar,divorced,professional.course,no,yes,no,may,tue,191,7,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
5756,26,entrepreneur,married,university.degree,no,no,no,may,thu,73,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0
36647,53,blue-collar,divorced,basic.6y,no,yes,no,nov,wed,635,6,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0,0
17177,34,technician,married,professional.course,no,yes,no,nov,mon,179,5,999,1,failure,-3.4,92.649,-30.1,0.722,5017.5,0,1,0
32495,31,admin.,divorced,university.degree,no,yes,yes,aug,tue,134,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0
26401,38,technician,single,professional.course,no,yes,no,may,mon,17,7,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,0,1,0
3146,29,blue-collar,married,high.school,no,no,no,nov,wed,854,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0,0
38501,53,technician,divorced,professional.course,no,no,no,jul,tue,124,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0
34959,58,retired,married,basic.4y,unknown,yes,no,jun,mon,50,1,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0,0,0
38187,35,technician,married,professional.course,no,no,no,may,wed,450,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0
7507,55,admin.,divorced,university.degree,no,no,no,may,tue,146,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
16528,41,technician,single,professional.course,no,no,no,aug,tue,358,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,0
10767,41,blue-collar,married,unknown,no,no,no,jul,tue,89,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
6192,27,unknown,single,high.school,unknown,yes,yes,may,mon,628,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0,0
9990,32,blue-collar,married,basic.4y,no,no,yes,jul,tue,605,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0
